_id,time,lat,lon,bssid,ssid,level,speed,accuracy
1,1437679133794,40.1060288,-88.2368612,d8:c7:c8:61:45:d2,AH,-63,0.0,30.0
2,1437679133794,40.1060288,-88.2368612,d8:c7:c8:61:45:da,AH,-60,0.0,30.0
3,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:4e:c1,XFBSECA7HE6H,-76,0.0,30.0
4,1437679133794,40.1060288,-88.2368612,48:f8:b3:b7:e3:fe,JNMM,-89,0.0,30.0
5,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:5a:52,xfinitywifi,-63,0.0,30.0
6,1437679133794,40.1060288,-88.2368612,5a:23:8c:ae:75:58,"",-88,0.0,30.0
7,1437679133794,40.1060288,-88.2368612,58:23:8c:ae:75:57,HOME-7557,-88,0.0,30.0
8,1437679133794,40.1060288,-88.2368612,5a:23:8c:ae:75:59,xfinitywifi,-85,0.0,30.0
9,1437679133794,40.1060288,-88.2368612,5a:23:8c:ae:8a:e9,xfinitywifi,-90,0.0,30.0
10,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:5a:50,"",-85,0.0,30.0
11,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:4e:c3,CableWiFi,-77,0.0,30.0
12,1437679133794,40.1060288,-88.2368612,94:62:69:57:d9:d0,MEEC,-90,0.0,30.0
13,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:5a:53,CableWiFi,-63,0.0,30.0
14,1437679133794,40.1060288,-88.2368612,00:0d:67:85:6e:f3,CableWiFi,-75,0.0,30.0
15,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,30.0
16,1437679133794,40.1060288,-88.2368612,58:23:8c:ae:8a:e7,HOME-8AE7,-86,0.0,30.0
17,1437679133794,40.1060288,-88.2368612,00:0d:67:7c:5a:4b,CableWiFi,-82,0.0,30.0
18,1437679133794,40.1060288,-88.2368612,04:18:d6:01:5a:35,"1005SEC Pavlov Media",-92,0.0,30.0
19,1437679136740,40.1060288,-88.2368612,d8:c7:c8:61:45:d2,AH,-63,0.0,30.0
20,1437679136740,40.1060288,-88.2368612,d8:c7:c8:61:45:da,AH,-60,0.0,30.0
21,1437679136740,40.1060288,-88.2368612,00:0d:67:7c:4e:c1,XFBSECA7HE6H,-76,0.0,30.0
22,1437679136740,40.1060288,-88.2368612,48:f8:b3:b7:e3:fe,JNMM,-89,0.0,30.0
23,1437679136740,40.1060288,-88.2368612,5a:23:8c:ae:75:58,"",-88,0.0,30.0
24,1437679136740,40.1060288,-88.2368612,58:23:8c:ae:75:57,HOME-7557,-88,0.0,30.0
25,1437679136740,40.1060288,-88.2368612,5a:23:8c:ae:8a:e9,xfinitywifi,-90,0.0,30.0
26,1437679136740,40.1060288,-88.2368612,00:0d:67:7c:5a:50,"",-85,0.0,30.0
27,1437679136740,40.1060288,-88.2368612,00:0d:67:7c:4e:c3,CableWiFi,-77,0.0,30.0
28,1437679136740,40.1060288,-88.2368612,00:0d:67:85:6e:f3,CableWiFi,-75,0.0,30.0
29,1437679136740,40.1060288,-88.2368612,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,30.0
30,1437679136740,40.1060288,-88.2368612,58:23:8c:ae:8a:e7,HOME-8AE7,-86,0.0,30.0
31,1437679136740,40.1060288,-88.2368612,00:0d:67:7c:5a:4b,CableWiFi,-82,0.0,30.0
32,1437679136740,40.1060288,-88.2368612,04:18:d6:01:5a:35,"1005SEC Pavlov Media",-92,0.0,30.0
33,1437679139795,40.1060288,-88.2368612,d8:c7:c8:61:45:d2,AH,-61,0.0,30.0
34,1437679139795,40.1060288,-88.2368612,d8:c7:c8:61:45:da,AH,-59,0.0,30.0
35,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:4e:c1,XFBSECA7HE6H,-76,0.0,30.0
36,1437679139795,40.1060288,-88.2368612,48:f8:b3:b7:e3:fe,JNMM,-89,0.0,30.0
37,1437679139795,40.1060288,-88.2368612,5a:23:8c:ae:75:58,"",-88,0.0,30.0
38,1437679139795,40.1060288,-88.2368612,58:23:8c:ae:75:57,HOME-7557,-88,0.0,30.0
39,1437679139795,40.1060288,-88.2368612,5a:23:8c:ae:8a:e9,xfinitywifi,-90,0.0,30.0
40,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:5a:50,"",-85,0.0,30.0
41,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:4e:c3,CableWiFi,-76,0.0,30.0
42,1437679139795,40.1060288,-88.2368612,00:0d:67:85:6e:f3,CableWiFi,-75,0.0,30.0
43,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,30.0
44,1437679139795,40.1060288,-88.2368612,58:23:8c:ae:8a:e7,HOME-8AE7,-86,0.0,30.0
45,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:5a:4b,CableWiFi,-82,0.0,30.0
46,1437679139795,40.1060288,-88.2368612,04:18:d6:01:5a:35,"1005SEC Pavlov Media",-92,0.0,30.0
47,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:5a:51,XFBSECA7HE6H,-63,0.0,30.0
48,1437679139795,40.1060288,-88.2368612,00:0d:67:7c:5a:4a,xfinitywifi,-85,0.0,30.0
49,1437679142753,40.1060288,-88.2368612,d8:c7:c8:61:45:d2,AH,-64,0.0,30.0
50,1437679142753,40.1060288,-88.2368612,d8:c7:c8:61:45:da,AH,-59,0.0,30.0
51,1437679142753,40.1060288,-88.2368612,00:0d:67:7c:4e:c1,XFBSECA7HE6H,-77,0.0,30.0
52,1437679142753,40.1060288,-88.2368612,48:f8:b3:b7:e3:fe,JNMM,-91,0.0,30.0
53,1437679142753,40.1060288,-88.2368612,5a:23:8c:ae:75:58,"",-84,0.0,30.0
54,1437679142753,40.1060288,-88.2368612,58:23:8c:ae:75:57,HOME-7557,-83,0.0,30.0
55,1437679142753,40.1060288,-88.2368612,00:0d:67:7c:4e:c3,CableWiFi,-76,0.0,30.0
56,1437679142753,40.1060288,-88.2368612,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,30.0
57,1437679142753,40.1060288,-88.2368612,00:0d:67:7c:5a:51,XFBSECA7HE6H,-63,0.0,30.0
58,1437679142753,40.1060288,-88.2368612,00:0d:67:7c:5a:4a,xfinitywifi,-85,0.0,30.0
59,1437679145729,40.1060354,-88.2369425,d8:c7:c8:61:45:d2,AH,-62,0.0,31.5
60,1437679145729,40.1060354,-88.2369425,d8:c7:c8:61:45:da,AH,-59,0.0,31.5
61,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:4e:c1,XFBSECA7HE6H,-77,0.0,31.5
62,1437679145729,40.1060354,-88.2369425,48:f8:b3:b7:e3:fe,JNMM,-91,0.0,31.5
63,1437679145729,40.1060354,-88.2369425,5a:23:8c:ae:75:58,"",-84,0.0,31.5
64,1437679145729,40.1060354,-88.2369425,58:23:8c:ae:75:57,HOME-7557,-84,0.0,31.5
65,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:4e:c3,CableWiFi,-76,0.0,31.5
66,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,31.5
67,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:5a:51,XFBSECA7HE6H,-63,0.0,31.5
68,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:5a:4a,xfinitywifi,-85,0.0,31.5
69,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:4e:c8,"",-77,0.0,31.5
70,1437679145729,40.1060354,-88.2369425,00:0d:67:7c:53:72,OutOfService,-89,0.0,31.5
71,1437679145729,40.1060354,-88.2369425,6c:70:9f:ed:67:c2,Miles,-92,0.0,31.5
72,1437679145729,40.1060354,-88.2369425,00:0d:67:85:6e:f3,CableWiFi,-75,0.0,31.5
73,1437679145729,40.1060354,-88.2369425,5a:23:8c:ae:8a:e9,xfinitywifi,-92,0.0,31.5
74,1437679148797,40.1060354,-88.2369425,d8:c7:c8:61:45:d2,AH,-63,0.0,31.5
75,1437679148797,40.1060354,-88.2369425,d8:c7:c8:61:45:da,AH,-59,0.0,31.5
76,1437679148797,40.1060354,-88.2369425,00:0d:67:7c:4e:c1,XFBSECA7HE6H,-77,0.0,31.5
77,1437679148797,40.1060354,-88.2369425,48:f8:b3:b7:e3:fe,JNMM,-91,0.0,31.5
78,1437679148797,40.1060354,-88.2369425,5a:23:8c:ae:75:58,"",-84,0.0,31.5
79,1437679148797,40.1060354,-88.2369425,58:23:8c:ae:75:57,HOME-7557,-84,0.0,31.5
80,1437679148797,40.1060354,-88.2369425,00:0d:67:7c:4e:c3,CableWiFi,-76,0.0,31.5
81,1437679148797,40.1060354,-88.2369425,00:0d:67:7c:5a:51,XFBSECA7HE6H,-63,0.0,31.5
82,1437679148797,40.1060354,-88.2369425,00:0d:67:7c:5a:4a,xfinitywifi,-85,0.0,31.5
83,1437679148797,40.1060354,-88.2369425,00:0d:67:7c:4e:c8,"",-77,0.0,31.5
84,1437679148797,40.1060354,-88.2369425,00:0d:67:7c:53:72,OutOfService,-89,0.0,31.5
85,1437679148797,40.1060354,-88.2369425,6c:70:9f:ed:67:c2,Miles,-92,0.0,31.5
86,1437679148797,40.1060354,-88.2369425,00:0d:67:85:6e:f3,CableWiFi,-75,0.0,31.5
87,1437679148797,40.1060354,-88.2369425,5a:23:8c:ae:8a:e9,xfinitywifi,-92,0.0,31.5
88,1437679148797,40.1060354,-88.2369425,00:0d:67:85:6e:f1,XFBSECA7HE6H,-75,0.0,31.5
89,1437679148797,40.1060354,-88.2369425,94:62:69:57:d9:d0,MEEC,-90,0.0,31.5
90,1437679151806,40.1060354,-88.2369425,d8:c7:c8:61:45:d2,AH,-65,0.0,31.5
91,1437679151806,40.1060354,-88.2369425,d8:c7:c8:61:45:da,AH,-59,0.0,31.5
92,1437679151806,40.1060354,-88.2369425,58:23:8c:ae:75:57,HOME-7557,-84,0.0,31.5
93,1437679151806,40.1060354,-88.2369425,00:0d:67:7c:4e:c8,"",-77,0.0,31.5
94,1437679151806,40.1060354,-88.2369425,00:0d:67:7c:53:72,OutOfService,-89,0.0,31.5
95,1437679151806,40.1060354,-88.2369425,6c:70:9f:ed:67:c2,Miles,-92,0.0,31.5
96,1437679151806,40.1060354,-88.2369425,00:0d:67:85:6e:f3,CableWiFi,-75,0.0,31.5
97,1437679151806,40.1060354,-88.2369425,5a:23:8c:ae:8a:e9,xfinitywifi,-92,0.0,31.5
98,1437679151806,40.1060354,-88.2369425,00:0d:67:85:6e:f1,XFBSECA7HE6H,-75,0.0,31.5
99,1437679151806,40.1060354,-88.2369425,94:62:69:57:d9:d0,MEEC,-90,0.0,31.5
100,1437679151806,40.1060354,-88.2369425,00:0d:67:7c:53:78,"",-87,0.0,31.5
101,1437679151806,40.1060354,-88.2369425,00:0d:67:85:6e:f2,xfinitywifi,-75,0.0,31.5
102,1437679154820,40.1060354,-88.2369425,d8:c7:c8:61:45:d2,AH,-65,0.0,31.5
103,1437679154820,40.1060354,-88.2369425,d8:c7:c8:61:45:da,AH,-59,0.0,31.5
104,1437679154820,40.1060354,-88.2369425,58:23:8c:ae:75:57,HOME-7557,-84,0.0,31.5
105,1437679154820,40.1060354,-88.2369425,00:0d:67:7c:4e:c8,"",-76,0.0,31.5
106,1437679154820,40.1060354,-88.2369425,00:0d:67:85:6e:f1,XFBSECA7HE6H,-75,0.0,31.5
107,1437679154820,40.1060354,-88.2369425,94:62:69:57:d9:d0,MEEC,-90,0.0,31.5
108,1437679154820,40.1060354,-88.2369425,00:0d:67:7c:53:78,"",-87,0.0,31.5
109,1437679154820,40.1060354,-88.2369425,00:0d:67:85:6e:f2,xfinitywifi,-75,0.0,31.5
110,1437679154820,40.1060354,-88.2369425,d8:c7:c8:61:46:42,AH,-85,0.0,31.5
111,1437679154820,40.1060354,-88.2369425,00:0d:67:7c:53:73,OutOfService,-87,0.0,31.5
112,1437679157797,40.1060354,-88.2369425,d8:c7:c8:61:45:d2,AH,-63,0.0,31.5
113,1437679157797,40.1060354,-88.2369425,d8:c7:c8:61:45:da,AH,-56,0.0,31.5
114,1437679157797,40.1060354,-88.2369425,58:23:8c:ae:75:57,HOME-7557,-84,0.0,31.5
115,1437679157797,40.1060354,-88.2369425,00:0d:67:7c:4e:c8,"",-76,0.0,31.5
116,1437679157797,40.1060354,-88.2369425,00:0d:67:85:6e:f1,XFBSECA7HE6H,-74,0.0,31.5
117,1437679157797,40.1060354,-88.2369425,94:62:69:57:d9:d0,MEEC,-90,0.0,31.5
118,1437679157797,40.1060354,-88.2369425,00:0d:67:7c:53:78,"",-87,0.0,31.5
119,1437679157797,40.1060354,-88.2369425,00:0d:67:85:6e:f2,xfinitywifi,-75,0.0,31.5
120,1437679157797,40.1060354,-88.2369425,d8:c7:c8:61:46:42,AH,-85,0.0,31.5
121,1437679157797,40.1060354,-88.2369425,00:0d:67:7c:53:73,OutOfService,-88,0.0,31.5
122,1437679157797,40.1060354,-88.2369425,00:0d:67:7c:5a:51,XFBSECA7HE6H,-65,0.0,31.5
123,1437679157797,40.1060354,-88.2369425,00:0d:67:7c:5a:49,XFBSECA7HE6H,-82,0.0,31.5
124,1437679160836,40.1060354,-88.2369425,d8:c7:c8:61:45:d2,AH,-63,0.0,31.5
125,1437679160836,40.1060354,-88.2369425,d8:c7:c8:61:45:da,AH,-56,0.0,31.5
126,1437679160836,40.1060354,-88.2369425,58:23:8c:ae:75:57,HOME-7557,-84,0.0,31.5
127,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:4e:c8,"",-76,0.0,31.5
128,1437679160836,40.1060354,-88.2369425,00:0d:67:85:6e:f1,XFBSECA7HE6H,-74,0.0,31.5
129,1437679160836,40.1060354,-88.2369425,94:62:69:57:d9:d0,MEEC,-90,0.0,31.5
130,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:53:78,"",-87,0.0,31.5
131,1437679160836,40.1060354,-88.2369425,00:0d:67:85:6e:f2,xfinitywifi,-75,0.0,31.5
132,1437679160836,40.1060354,-88.2369425,d8:c7:c8:61:46:42,AH,-85,0.0,31.5
133,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:53:73,OutOfService,-88,0.0,31.5
134,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:5a:51,XFBSECA7HE6H,-65,0.0,31.5
135,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:5a:49,XFBSECA7HE6H,-82,0.0,31.5
136,1437679160836,40.1060354,-88.2369425,5a:23:8c:ae:75:58,"",-86,0.0,31.5
137,1437679160836,40.1060354,-88.2369425,58:23:8c:ae:8a:e7,HOME-8AE7,-87,0.0,31.5
138,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:4e:c2,xfinitywifi,-77,0.0,31.5
139,1437679160836,40.1060354,-88.2369425,00:0d:67:7c:5a:4b,CableWiFi,-83,0.0,31.5
140,1437679160836,40.1060354,-88.2369425,5a:23:8c:ae:8a:e9,xfinitywifi,-89,0.0,31.5
141,1437679187967,40.1059956,-88.2368364,d8:c7:c8:61:45:d2,AH,-63,0.0,30.0
142,1437679187967,40.1059956,-88.2368364,d8:c7:c8:61:45:da,AH,-60,0.0,30.0
143,1437679187967,40.1059956,-88.2368364,00:0d:67:7c:4e:c2,xfinitywifi,-79,0.0,30.0
144,1437679187967,40.1059956,-88.2368364,00:0d:67:7c:5a:4b,CableWiFi,-83,0.0,30.0
145,1437679187967,40.1059956,-88.2368364,5a:23:8c:ae:8a:e9,xfinitywifi,-88,0.0,30.0
146,1437679187967,40.1059956,-88.2368364,d8:c7:c8:16:0b:ba,AH,-84,0.0,30.0
147,1437679187967,40.1059956,-88.2368364,00:0d:67:85:6e:f3,CableWiFi,-77,0.0,30.0
148,1437679187967,40.1059956,-88.2368364,00:0d:67:85:6e:f8,"",-77,0.0,30.0
149,1437679187967,40.1059956,-88.2368364,c6:27:95:2e:be:3f,"",-85,0.0,30.0
150,1437679187967,40.1059956,-88.2368364,c4:27:95:2e:be:3e,youknownothingjonsnow,-85,0.0,30.0
151,1437679187967,40.1059956,-88.2368364,00:0d:67:7c:4e:c3,CableWiFi,-79,0.0,30.0
152,1437679187967,40.1059956,-88.2368364,c6:27:95:2e:be:30,xfinitywifi,-83,0.0,30.0
153,1437679190953,40.1059956,-88.2368364,d8:c7:c8:61:45:d2,AH,-63,0.0,30.0
154,1437679190953,40.1059956,-88.2368364,d8:c7:c8:61:45:da,AH,-71,0.0,30.0
155,1437679190953,40.1059956,-88.2368364,00:0d:67:7c:4e:c2,xfinitywifi,-79,0.0,30.0
156,1437679190953,40.1059956,-88.2368364,00:0d:67:7c:5a:4b,CableWiFi,-83,0.0,30.0
157,1437679190953,40.1059956,-88.2368364,5a:23:8c:ae:8a:e9,xfinitywifi,-88,0.0,30.0
158,1437679190953,40.1059956,-88.2368364,d8:c7:c8:16:0b:ba,AH,-84,0.0,30.0
159,1437679190953,40.1059956,-88.2368364,00:0d:67:85:6e:f3,CableWiFi,-77,0.0,30.0
160,1437679190953,40.1059956,-88.2368364,00:0d:67:85:6e:f8,"",-77,0.0,30.0
161,1437679190953,40.1059956,-88.2368364,c6:27:95:2e:be:3f,"",-85,0.0,30.0
162,1437679190953,40.1059956,-88.2368364,c4:27:95:2e:be:3e,youknownothingjonsnow,-85,0.0,30.0
163,1437679190953,40.1059956,-88.2368364,00:0d:67:7c:4e:c3,CableWiFi,-79,0.0,30.0
164,1437679190953,40.1059956,-88.2368364,c6:27:95:2e:be:30,xfinitywifi,-83,0.0,30.0
165,1437679190953,40.1059956,-88.2368364,00:0d:67:7c:4e:c8,"",-77,0.0,30.0
166,1437679190953,40.1059956,-88.2368364,5a:23:8c:ae:78:18,"",-82,0.0,30.0
167,1437679190953,40.1059956,-88.2368364,d8:c7:c8:61:46:42,AH,-87,0.0,30.0
168,1437679193933,40.1059956,-88.2368364,d8:c7:c8:61:45:d2,AH,-58,0.0,30.0
169,1437679193933,40.1059956,-88.2368364,d8:c7:c8:61:45:da,AH,-61,0.0,30.0
170,1437679193933,40.1059956,-88.2368364,00:0d:67:7c:4e:c2,xfinitywifi,-79,0.0,30.0
171,1437679193933,40.1059956,-88.2368364,00:0d:67:7c:5a:4b,CableWiFi,-83,0.0,30.0
172,1437679193933,40.1059956,-88.2368364,5a:23:8c:ae:8a:e9,xfinitywifi,-88,0.0,30.0
173,1437679193933,40.1059956,-88.2368364,d8:c7:c8:16:0b:ba,AH,-84,0.0,30.0
174,1437679193933,40.1059956,-88.2368364,00:0d:67:85:6e:f3,CableWiFi,-77,0.0,30.0
175,1437679193933,40.1059956,-88.2368364,00:0d:67:85:6e:f8,"",-77,0.0,30.0
176,1437679193933,40.1059956,-88.2368364,c6:27:95:2e:be:3f,"",-86,0.0,30.0
177,1437679193933,40.1059956,-88.2368364,c4:27:95:2e:be:3e,youknownothingjonsnow,-85,0.0,30.0
178,1437679193933,40.1059956,-88.2368364,00:0d:67:7c:4e:c3,CableWiFi,-79,0.0,30.0
179,1437679193933,40.1059956,-88.2368364,c6:27:95:2e:be:30,xfinitywifi,-83,0.0,30.0
180,1437679193933,40.1059956,-88.2368364,00:0d:67:7c:4e:c8,"",-77,0.0,30.0
181,1437679193933,40.1059956,-88.2368364,5a:23:8c:ae:78:18,"",-83,0.0,30.0
182,1437679193933,40.1059956,-88.2368364,d8:c7:c8:61:46:42,AH,-87,0.0,30.0
183,1437679193933,40.1059956,-88.2368364,58:23:8c:ae:78:17,TUSCOLA,-82,0.0,30.0
184,1437679196929,40.1059956,-88.2368364,d8:c7:c8:61:45:d2,AH,-60,0.0,30.0
185,1437679196929,40.1059956,-88.2368364,d8:c7:c8:61:45:da,AH,-57,0.0,30.0
186,1437679196929,40.1059956,-88.2368364,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,30.0
187,1437679196929,40.1059956,-88.2368364,00:0d:67:7c:5a:4b,CableWiFi,-83,0.0,30.0
188,1437679196929,40.1059956,-88.2368364,5a:23:8c:ae:8a:e9,xfinitywifi,-88,0.0,30.0
189,1437679196929,40.1059956,-88.2368364,d8:c7:c8:16:0b:ba,AH,-84,0.0,30.0
190,1437679196929,40.1059956,-88.2368364,00:0d:67:85:6e:f3,CableWiFi,-77,0.0,30.0
191,1437679196929,40.1059956,-88.2368364,c6:27:95:2e:be:3f,"",-86,0.0,30.0
192,1437679196929,40.1059956,-88.2368364,00:0d:67:7c:4e:c8,"",-77,0.0,30.0
193,1437679196929,40.1059956,-88.2368364,5a:23:8c:ae:78:18,"",-83,0.0,30.0
194,1437679196929,40.1059956,-88.2368364,d8:c7:c8:61:46:42,AH,-87,0.0,30.0
195,1437679196929,40.1059956,-88.2368364,58:23:8c:ae:78:17,TUSCOLA,-82,0.0,30.0
196,1437679196929,40.1059956,-88.2368364,5a:23:8c:ae:75:58,"",-83,0.0,30.0
197,1437679196929,40.1059956,-88.2368364,58:23:8c:ae:75:57,HOME-7557,-84,0.0,30.0
198,1437679196929,40.1059956,-88.2368364,00:0d:67:7c:5a:52,xfinitywifi,-65,0.0,30.0
199,1437679196929,40.1059956,-88.2368364,5a:23:8c:ae:75:59,xfinitywifi,-85,0.0,30.0
200,1437679199968,40.1059956,-88.2368364,d8:c7:c8:61:45:d2,AH,-57,0.0,30.0
201,1437679199968,40.1059956,-88.2368364,d8:c7:c8:61:45:da,AH,-59,0.0,30.0
202,1437679199968,40.1059956,-88.2368364,00:0d:67:7c:4e:c2,xfinitywifi,-76,0.0,30.0
203,1437679199968,40.1059956,-88.2368364,c6:27:95:2e:be:3f,"",-85,0.0,30.0
204,1437679199968,40.1059956,-88.2368364,00:0d:67:7c:4e:c8,"",-78,0.0,30.0
205,1437679199968,40.1059956,-88.2368364,5a:23:8c:ae:78:18,"",-83,0.0,30.0
206,1437679199968,40.1059956,-88.2368364,58:23:8c:ae:78:17,TUSCOLA,-82,0.0,30.0
207,1437679199968,40.1059956,-88.2368364,5a:23:8c:ae:75:58,"",-83,0.0,30.0
208,1437679199968,40.1059956,-88.2368364,58:23:8c:ae:75:57,HOME-7557,-84,0.0,30.0
209,1437679199968,40.1059956,-88.2368364,00:0d:67:7c:5a:52,xfinitywifi,-65,0.0,30.0
210,1437679199968,40.1059956,-88.2368364,5a:23:8c:ae:75:59,xfinitywifi,-85,0.0,30.0
211,1437679199968,40.1059956,-88.2368364,00:0d:67:7c:5a:58,"",-63,0.0,30.0
212,1437679199968,40.1059956,-88.2368364,d8:c7:c8:16:0b:b2,AH,-78,0.0,30.0
213,1437679199968,40.1059956,-88.2368364,5a:23:8c:ae:78:19,xfinitywifi,-83,0.0,30.0
214,1437679199968,40.1059956,-88.2368364,c6:27:95:2e:be:30,xfinitywifi,-86,0.0,30.0
215,1437682166384,40.10574854,-88.23661245,d8:c7:c8:61:3b:c2,AH,-61,0.0,7.0
216,1437682166384,40.10574854,-88.23661245,d8:c7:c8:16:1b:d2,AH,-71,0.0,7.0
217,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:e9,XFBSECA7HE6H,-73,0.0,7.0
218,1437682166384,40.10574854,-88.23661245,00:19:5b:8c:9f:32,AHPWiFi,-74,0.0,7.0
219,1437682166384,40.10574854,-88.23661245,a4:2b:8c:21:2a:2d,netzz,-80,0.0,7.0
220,1437682166384,40.10574854,-88.23661245,d8:c7:c8:61:3b:b2,AH,-75,0.0,7.0
221,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:f2,xfinitywifi,-63,0.0,7.0
222,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:ea,xfinitywifi,-73,0.0,7.0
223,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:eb,CableWiFi,-73,0.0,7.0
224,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:f0,"",-72,0.0,7.0
225,1437682166384,40.10574854,-88.23661245,58:23:8c:ae:8a:e7,HOME-8AE7,-76,0.0,7.0
226,1437682166384,40.10574854,-88.23661245,d8:c7:c8:61:47:42,AH,-75,0.0,7.0
227,1437682166384,40.10574854,-88.23661245,dc:9f:db:6a:3d:09,PavlovMedia,-63,0.0,7.0
228,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:f3,CableWiFi,-64,0.0,7.0
229,1437682166384,40.10574854,-88.23661245,e0:10:7f:15:2c:98,PavlovMedia,-86,0.0,7.0
230,1437682166384,40.10574854,-88.23661245,5a:23:8c:e8:a1:95,xfinitywifi,-77,0.0,7.0
231,1437682166384,40.10574854,-88.23661245,d8:c7:c8:61:3b:ca,AH,-78,0.0,7.0
232,1437682166384,40.10574854,-88.23661245,58:23:8c:e8:a1:93,HOME-A193,-76,0.0,7.0
233,1437682166384,40.10574854,-88.23661245,80:ea:96:f3:ea:ea,"Pawnee City Hall",-81,0.0,7.0
234,1437682166384,40.10574854,-88.23661245,00:15:ff:10:23:56,"Verizon MIFI4510L 2356 Secure",-81,0.0,7.0
235,1437682166384,40.10574854,-88.23661245,dc:9f:db:68:e8:09,PavlovMedia,-61,0.0,7.0
236,1437682166384,40.10574854,-88.23661245,00:0d:67:85:6e:f1,XFBSECA7HE6H,-63,0.0,7.0
237,1437682166384,40.10574854,-88.23661245,e2:88:5d:7e:c1:17,"",-74,0.0,7.0
238,1437682166384,40.10574854,-88.23661245,e0:88:5d:81:46:26,HOME-4626,-77,0.0,7.0
239,1437682166384,40.10574854,-88.23661245,d8:c7:c8:61:46:52,AH,-77,0.0,7.0
240,1437682166384,40.10574854,-88.23661245,dc:9f:db:1c:0c:46,AXP1,-80,0.0,7.0
241,1437682166384,40.10574854,-88.23661245,58:6d:8f:2c:84:00,"We Dem Boyz",-83,0.0,7.0
242,1437682166384,40.10574854,-88.23661245,4c:60:de:51:4f:e4,AABBCC,-85,0.0,7.0
243,1437682166384,40.10574854,-88.23661245,94:c1:50:db:eb:26,ATT999,-87,0.0,7.0
244,1437682166384,40.10574854,-88.23661245,ce:35:40:d4:2c:58,"",-88,0.0,7.0
245,1437682166384,40.10574854,-88.23661245,00:0d:67:7c:53:72,xfinitywifi,-67,0.0,7.0
246,1437682166384,40.10574854,-88.23661245,e2:88:5d:81:46:28,xfinitywifi,-80,0.0,7.0
247,1437682166384,40.10574854,-88.23661245,00:0d:67:7c:53:6b,CableWiFi,-82,0.0,7.0
248,1437682166384,40.10574854,-88.23661245,00:0d:67:7c:53:6a,xfinitywifi,-82,0.0,7.0
249,1437682166384,40.10574854,-88.23661245,00:15:6d:1a:5d:ac,3RD-HAW-UBNT,-82,0.0,7.0
250,1437682166384,40.10574854,-88.23661245,00:0d:67:77:1f:94,"",-79,0.0,7.0
251,1437682166384,40.10574854,-88.23661245,00:0d:67:7b:a0:8b,CableWiFi,-71,0.0,7.0
252,1437682166384,40.10574854,-88.23661245,60:02:92:f9:28:22,xfinitywifi,-81,0.0,7.0
253,1437682166384,40.10574854,-88.23661245,5a:23:8c:ae:77:89,xfinitywifi,-83,0.0,7.0
254,1437682166384,40.10574854,-88.23661245,b6:75:0e:1e:eb:fe,belkin.bfd.guests,-85,0.0,7.0
255,1437682198022,40.1057458,-88.23653232,d8:c7:c8:61:3b:c2,AH,-75,0.0,7.0
256,1437682198022,40.1057458,-88.23653232,d8:c7:c8:16:1b:d2,AH,-75,0.0,7.0
257,1437682198022,40.1057458,-88.23653232,00:0d:67:85:6e:e9,XFBSECA7HE6H,-73,0.0,7.0
258,1437682198022,40.1057458,-88.23653232,a4:2b:8c:21:2a:2d,netzz,-80,0.0,7.0
259,1437682198022,40.1057458,-88.23653232,d8:c7:c8:61:3b:b2,AH,-79,0.0,7.0
260,1437682198022,40.1057458,-88.23653232,00:0d:67:85:6e:ea,xfinitywifi,-73,0.0,7.0
261,1437682198022,40.1057458,-88.23653232,00:0d:67:85:6e:eb,CableWiFi,-73,0.0,7.0
